Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;RS;VACARIA;SIM REDE DE POSTOS LTDA; 07.473.735/0207-00;AVENIDA MILITAR;2484;;JARDIM AMERICA;95214-086;DIESEL S10;01/01/2025;6,19;;R$ / litro;RAIZEN
SE;MG;UBERLANDIA;POSTO CAXUXA MGM LTDA; 01.930.849/0007-12;RODOVIA 050;SN;KM    RURAL KM 66.3;MINAS GERAIS;38402-019;GASOLINA;01/01/2025;5,89;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;POSTO CAXUXA MGM LTDA; 01.930.849/0007-12;RODOVIA 050;SN;KM    RURAL KM 66.3;MINAS GERAIS;38402-019;GASOLINA ADITIVADA;01/01/2025;6,29;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;POSTO CAXUXA MGM LTDA; 01.930.849/0007-12;RODOVIA 050;SN;KM    RURAL KM 66.3;MINAS GERAIS;38402-019;DIESEL;01/01/2025;6,09;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;POSTO CAXUXA MGM LTDA; 01.930.849/0007-12;RODOVIA 050;SN;KM    RURAL KM 66.3;MINAS GERAIS;38402-019;DIESEL S10;01/01/2025;6,19;;R$ / litro;IPIRANGA
SE;MG;UBERLANDIA;POSTO CAXUXA MGM LTDA; 01.930.849/0007-12;RODOVIA 050;SN;KM    RURAL KM 66.3;MINAS GERAIS;38402-019;ETANOL;01/01/2025;3,99;;R$ / litro;IPIRANGA
N;AC;RIO BRANCO;CODEPE COMBUSTIVEIS LTDA; 08.220.930/0001-62;RODOVIA BR-364 (RIO BRANCO-CRUZEIRO DO SUL) - ATE 2;2755;LOTE  01/02/03/04/05 E 33;PORTAL DA AMAZONIA;69915-630;GASOLINA;02/01/2025;7,39;;R$ / litro;VIBRA
N;AC;RIO BRANCO;CODEPE COMBUSTIVEIS LTDA; 08.220.930/0001-62;RODOVIA BR-364 (RIO BRANCO-CRUZEIRO DO SUL) - ATE 2;2755;LOTE  01/02/03/04/05 E 33;PORTAL DA AMAZONIA;69915-630;GASOLINA ADITIVADA;02/01/2025;7,45;;R$ / litro;VIBRA
N;AC;RIO BRANCO;CODEPE COMBUSTIVEIS LTDA; 08.220.930/0001-62;RODOVIA BR-364 (RIO BRANCO-CRUZEIRO DO SUL) - ATE 2;2755;LOTE  01/02/03/04/05 E 33;PORTAL DA AMAZONIA;69915-630;DIESEL;02/01/2025;7,49;;R$ / litro;VIBRA
N;AC;RIO BRANCO;CODEPE COMBUSTIVEIS LTDA; 08.220.930/0001-62;RODOVIA BR-364 (RIO BRANCO-CRUZEIRO DO SUL) - ATE 2;2755;LOTE  01/02/03/04/05 E 33;PORTAL DA AMAZONIA;69915-630;DIESEL S10;02/01/2025;7,55;;R$ / litro;VIBRA
N;AC;RIO BRANCO;CODEPE COMBUSTIVEIS LTDA; 08.220.930/0001-62;RODOVIA BR-364 (RIO BRANCO-CRUZEIRO DO SUL) - ATE 2;2755;LOTE  01/02/03/04/05 E 33;PORTAL DA AMAZONIA;69915-630;ETANOL;02/01/2025;5,09;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO AMAPA - EIRELI; 00.529.581/0001-53;VIA CHICO MENDES;3570;;AREAL;69906-119;GASOLINA;02/01/2025;7,49;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO AMAPA - EIRELI; 00.529.581/0001-53;VIA CHICO MENDES;3570;;AREAL;69906-119;GASOLINA ADITIVADA;02/01/2025;7,49;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO AMAPA - EIRELI; 00.529.581/0001-53;VIA CHICO MENDES;3570;;AREAL;69906-119;DIESEL;02/01/2025;7,64;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO AMAPA - EIRELI; 00.529.581/0001-53;VIA CHICO MENDES;3570;;AREAL;69906-119;ETANOL;02/01/2025;5,29;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO CIDADE LTDA; 06.321.359/0001-47;AVENIDA NACOES UNIDAS;2123;;7 BEC;69918-093;GASOLINA;02/01/2025;7,45;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO CIDADE LTDA; 06.321.359/0001-47;AVENIDA NACOES UNIDAS;2123;;7 BEC;69918-093;DIESEL;02/01/2025;7,54;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO CIDADE LTDA; 06.321.359/0001-47;AVENIDA NACOES UNIDAS;2123;;7 BEC;69918-093;DIESEL S10;02/01/2025;7,59;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO CIDADE LTDA; 06.321.359/0001-47;AVENIDA NACOES UNIDAS;2123;;7 BEC;69918-093;ETANOL;02/01/2025;4,9;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO ACAUAN LTDA; 00.524.999/0001-78;RODOVIA AC 40;1800;;VILA ACRE;69902-450;GASOLINA;02/01/2025;7,49;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO ACAUAN LTDA; 00.524.999/0001-78;RODOVIA AC 40;1800;;VILA ACRE;69902-450;GASOLINA ADITIVADA;02/01/2025;7,49;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO ACAUAN LTDA; 00.524.999/0001-78;RODOVIA AC 40;1800;;VILA ACRE;69902-450;DIESEL;02/01/2025;7,63;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO ACAUAN LTDA; 00.524.999/0001-78;RODOVIA AC 40;1800;;VILA ACRE;69902-450;DIESEL S10;02/01/2025;7,68;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO ACAUAN LTDA; 00.524.999/0001-78;RODOVIA AC 40;1800;;VILA ACRE;69902-450;ETANOL;02/01/2025;5,09;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO CANINDE LTDA; 05.442.544/0001-27;RODOVIA AC 40;3206;KM 07;VILA ACRE;69902-450;GASOLINA;02/01/2025;7,48;;R$ / litro;SABBÁ
N;AC;RIO BRANCO;AUTO POSTO CANINDE LTDA; 05.442.544/0001-27;RODOVIA AC 40;3206;KM 07;VILA ACRE;69902-450;GASOLINA ADITIVADA;02/01/2025;7,63;;R$ / litro;SABBÁ
N;AC;RIO BRANCO;AUTO POSTO CANINDE LTDA; 05.442.544/0001-27;RODOVIA AC 40;3206;KM 07;VILA ACRE;69902-450;DIESEL;02/01/2025;7,48;;R$ / litro;SABBÁ
N;AC;RIO BRANCO;AUTO POSTO CANINDE LTDA; 05.442.544/0001-27;RODOVIA AC 40;3206;KM 07;VILA ACRE;69902-450;DIESEL S10;02/01/2025;7,54;;R$ / litro;SABBÁ
N;AC;RIO BRANCO;AUTO POSTO DISTRITO LTDA.; 04.087.649/0001-42;RUA 03;S/N;LOTE:08 ZONA:A  ST:4;DISTRITO INDUSTRIAL;69917-100;GASOLINA;02/01/2025;7,44;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO DISTRITO LTDA.; 04.087.649/0001-42;RUA 03;S/N;LOTE:08 ZONA:A  ST:4;DISTRITO INDUSTRIAL;69917-100;GASOLINA ADITIVADA;02/01/2025;7,44;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO DISTRITO LTDA.; 04.087.649/0001-42;RUA 03;S/N;LOTE:08 ZONA:A  ST:4;DISTRITO INDUSTRIAL;69917-100;ETANOL;02/01/2025;5,09;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO SANTO ANTONIO LTDA; 14.412.076/0001-39;RUA ISAURA PARENTE;3265;;EST EXPERIMENTAL;69908-210;GASOLINA;02/01/2025;7,45;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO SANTO ANTONIO LTDA; 14.412.076/0001-39;RUA ISAURA PARENTE;3265;;EST EXPERIMENTAL;69908-210;GASOLINA ADITIVADA;02/01/2025;7,49;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO SANTO ANTONIO LTDA; 14.412.076/0001-39;RUA ISAURA PARENTE;3265;;EST EXPERIMENTAL;69908-210;DIESEL;02/01/2025;7,45;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO SANTO ANTONIO LTDA; 14.412.076/0001-39;RUA ISAURA PARENTE;3265;;EST EXPERIMENTAL;69908-210;DIESEL S10;02/01/2025;7,49;;R$ / litro;VIBRA
N;AC;RIO BRANCO;AUTO POSTO SANTO ANTONIO LTDA; 14.412.076/0001-39;RUA ISAURA PARENTE;3265;;EST EXPERIMENTAL;69908-210;ETANOL;02/01/2025;5,05;;R$ / litro;VIBRA
NE;BA;BARREIRAS;SANDRA REGINA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 03.131.522/0001-10;AVENIDA ANTONIO CARLOS MAGALHAES;606;;JARDIM OURO BRANCO;47802-147;GASOLINA ADITIVADA;02/01/2025;6,49;;R$ / litro;LARCO
NE;BA;BARREIRAS;SANDRA REGINA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 03.131.522/0001-10;AVENIDA ANTONIO CARLOS MAGALHAES;606;;JARDIM OURO BRANCO;47802-147;DIESEL;02/01/2025;6,48;;R$ / litro;LARCO
NE;BA;BARREIRAS;SANDRA REGINA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 03.131.522/0001-10;AVENIDA ANTONIO CARLOS MAGALHAES;606;;JARDIM OURO BRANCO;47802-147;DIESEL S10;02/01/2025;6,58;;R$ / litro;LARCO
NE;BA;BARREIRAS;SANDRA REGINA COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 03.131.522/0001-10;AVENIDA ANTONIO CARLOS MAGALHAES;606;;JARDIM OURO BRANCO;47802-147;ETANOL;02/01/2025;4,39;;R$ / litro;LARCO
NE;BA;BARREIRAS;DT COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 08.546.610/0001-05;AVENIDA ANTONIO CARLOS MAGALHAES;2024;;NOVO HORIZONTE;47802-366;GASOLINA ADITIVADA;02/01/2025;6,49;;R$ / litro;LARCO
NE;BA;BARREIRAS;DT COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 08.546.610/0001-05;AVENIDA ANTONIO CARLOS MAGALHAES;2024;;NOVO HORIZONTE;47802-366;DIESEL;02/01/2025;6,48;;R$ / litro;LARCO
NE;BA;BARREIRAS;DT COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 08.546.610/0001-05;AVENIDA ANTONIO CARLOS MAGALHAES;2024;;NOVO HORIZONTE;47802-366;DIESEL S10;02/01/2025;6,58;;R$ / litro;LARCO
NE;BA;BARREIRAS;DT COMBUSTIVEIS LTDA EM RECUPERACAO JUDICIAL; 08.546.610/0001-05;AVENIDA ANTONIO CARLOS MAGALHAES;2024;;NOVO HORIZONTE;47802-366;ETANOL;02/01/2025;4,39;;R$ / litro;LARCO
NE;BA;BARREIRAS;SABBA COMBUSTIVEIS LTDA; 01.664.891/0001-43;RUA SAO BERNARDO;35;;VILA DOS SAS;47810-760;GASOLINA;02/01/2025;6,39;;R$ / litro;RAIZEN
NE;BA;BARREIRAS;SABBA COMBUSTIVEIS LTDA; 01.664.891/0001-43;RUA SAO BERNARDO;35;;VILA DOS SAS;47810-760;GASOLINA ADITIVADA;02/01/2025;6,59;;R$ / litro;RAIZEN
NE;BA;BARREIRAS;SABBA COMBUSTIVEIS LTDA; 01.664.891/0001-43;RUA SAO BERNARDO;35;;VILA DOS SAS;47810-760;DIESEL;02/01/2025;6,49;;R$ / litro;RAIZEN
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;ETANOL;02/01/2025;4,65;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;GASOLINA;02/01/2025;6,55;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;GASOLINA ADITIVADA;02/01/2025;6,65;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;DIESEL;02/01/2025;6,33;;R$ / litro;IPIRANGA
NE;BA;ITAMARAJU;BENTIVI DERIVADOS DE PETROLEO LTDA; 13.683.818/0001-06;RODOVIA BR 101;S/N;KM 808;SEDE;45836-000;DIESEL S10;02/01/2025;6,39;;R$ / litro;IPIRANGA
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;GASOLINA;02/01/2025;6,39;;R$ / litro;VIBRA
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;GASOLINA ADITIVADA;02/01/2025;6,59;;R$ / litro;VIBRA
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;DIESEL S10;02/01/2025;6,19;;R$ / litro;VIBRA
NE;BA;SALVADOR;ESTELLA MARIS DERIVADOS DE PETROLEO LTDA; 00.704.922/0001-80;RUA D - PARQUE STELLA MARIS;92;LOTES 05, 06 E 07;STELLA MARIS;41500-060;ETANOL;02/01/2025;4,59;;R$ / litro;VIBRA
NE;CE;JUAZEIRO DO NORTE;ARAUJO PETROLEO LTDA; 00.089.746/0002-02;AVENIDA CASTELO BRANCO;253;;SANTA TERESA;63050-480;GASOLINA;02/01/2025;6,29;;R$ / litro;VIBRA
NE;CE;JUAZEIRO DO NORTE;ARAUJO PETROLEO LTDA; 00.089.746/0002-02;AVENIDA CASTELO BRANCO;253;;SANTA TERESA;63050-480;GASOLINA ADITIVADA;02/01/2025;6,29;;R$ / litro;VIBRA
NE;CE;JUAZEIRO DO NORTE;ARAUJO PETROLEO LTDA; 00.089.746/0002-02;AVENIDA CASTELO BRANCO;253;;SANTA TERESA;63050-480;ETANOL;02/01/2025;4,98;;R$ / litro;VIBRA
NE;CE;JUAZEIRO DO NORTE;URBANO COMERCIO DE LUBRIFICANTES LIMITADA; 05.775.567/0001-53;RUA JOSE ANDRADE DE LAVOR;2734;;ROMEIRAO;63050-430;GASOLINA;02/01/2025;6,25;;R$ / litro;VIBRA
NE;CE;JUAZEIRO DO NORTE;URBANO COMERCIO DE LUBRIFICANTES LIMITADA; 05.775.567/0001-53;RUA JOSE ANDRADE DE LAVOR;2734;;ROMEIRAO;63050-430;GASOLINA ADITIVADA;02/01/2025;6,37;;R$ / litro;VIBRA
NE;CE;JUAZEIRO DO NORTE;M D PETROLEO LTDA; 86.956.182/0001-94;AVENIDA PRESIDENTE CASTELO BRANCO;618;;PIRAJA;63034-112;GASOLINA;02/01/2025;6,46;;R$ / litro;ALE
NE;CE;JUAZEIRO DO NORTE;M D PETROLEO LTDA; 86.956.182/0001-94;AVENIDA PRESIDENTE CASTELO BRANCO;618;;PIRAJA;63034-112;GASOLINA ADITIVADA;02/01/2025;6,48;;R$ / litro;ALE
NE;CE;JUAZEIRO DO NORTE;M D PETROLEO LTDA; 86.956.182/0001-94;AVENIDA PRESIDENTE CASTELO BRANCO;618;;PIRAJA;63034-112;DIESEL S10;02/01/2025;6,46;;R$ / litro;ALE
NE;CE;JUAZEIRO DO NORTE;M D PETROLEO LTDA; 86.956.182/0001-94;AVENIDA PRESIDENTE CASTELO BRANCO;618;;PIRAJA;63034-112;ETANOL;02/01/2025;5,45;;R$ / litro;ALE
NE;CE;JUAZEIRO DO NORTE;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.053.903/0004-22;AVENIDA PADRE CICERO;2506;;TRIANGULO;63041-140;GASOLINA;02/01/2025;6,09;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.053.903/0004-22;AVENIDA PADRE CICERO;2506;;TRIANGULO;63041-140;GASOLINA ADITIVADA;02/01/2025;6,65;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.053.903/0004-22;AVENIDA PADRE CICERO;2506;;TRIANGULO;63041-140;DIESEL S10;02/01/2025;6,69;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;MARCIANO COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA; 07.053.903/0004-22;AVENIDA PADRE CICERO;2506;;TRIANGULO;63041-140;ETANOL;02/01/2025;5,19;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;M. T. D. F. PETROLEO LTDA; 03.312.532/0001-52;AVENIDA PADRE CICERO;2200;;SALESIANOS;63050-292;GASOLINA;02/01/2025;6,09;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;M. T. D. F. PETROLEO LTDA; 03.312.532/0001-52;AVENIDA PADRE CICERO;2200;;SALESIANOS;63050-292;GASOLINA ADITIVADA;02/01/2025;6,65;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;M. T. D. F. PETROLEO LTDA; 03.312.532/0001-52;AVENIDA PADRE CICERO;2200;;SALESIANOS;63050-292;DIESEL S10;02/01/2025;6,69;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;WR PETROLEO E DERIVADOS LTDA; 00.293.343/0001-91;AVENIDA PADRE CICERO;1910;;SALESIANO;63010-020;GASOLINA;02/01/2025;6;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;WR PETROLEO E DERIVADOS LTDA; 00.293.343/0001-91;AVENIDA PADRE CICERO;1910;;SALESIANO;63010-020;GASOLINA ADITIVADA;02/01/2025;6,05;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;WR PETROLEO E DERIVADOS LTDA; 00.293.343/0001-91;AVENIDA PADRE CICERO;1910;;SALESIANO;63010-020;DIESEL S10;02/01/2025;6,3;;R$ / litro;BRANCA
NE;CE;JUAZEIRO DO NORTE;WR PETROLEO E DERIVADOS LTDA; 00.293.343/0001-91;AVENIDA PADRE CICERO;1910;;SALESIANO;63010-020;ETANOL;02/01/2025;5;;R$ / litro;BRANCA
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;GNV;02/01/2025;4,85;;R$ / m³;RAIZEN
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;GASOLINA;02/01/2025;6,39;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;GASOLINA ADITIVADA;02/01/2025;6,39;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;DIESEL S10;02/01/2025;6,19;;R$ / litro;RAIZEN
NE;CE;FORTALEZA;DIAS COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.509.458/0001-82;RODOVIA DOUTOR MENDEL STEINBRUCH;6750;;ARACAPE;60765-005;ETANOL;02/01/2025;4,69;;R$ / litro;RAIZEN
SE;ES;LINHARES;AUTO SERVICO FLORESTA LTDA; 05.609.081/0001-45;AVENIDA PREFEITO SAMUEL BATISTA CRUZ;1276;;ARACA;29900-100;GASOLINA;02/01/2025;6,49;;R$ / litro;VIBRA
SE;ES;LINHARES;AUTO SERVICO FLORESTA LTDA; 05.609.081/0001-45;AVENIDA PREFEITO SAMUEL BATISTA CRUZ;1276;;ARACA;29900-100;DIESEL;02/01/2025;5,89;;R$ / litro;VIBRA
SE;ES;LINHARES;CAMATTA & CIA LTDA; 30.578.975/0001-62;AVENIDA WENCESLAU BRAZ;133;;CENTRO;29901-260;GASOLINA;02/01/2025;6,49;;R$ / litro;IPIRANGA
SE;ES;LINHARES;CAMATTA & CIA LTDA; 30.578.975/0001-62;AVENIDA WENCESLAU BRAZ;133;;CENTRO;29901-260;GASOLINA ADITIVADA;02/01/2025;6,49;;R$ / litro;IPIRANGA
SE;ES;LINHARES;CAMATTA & CIA LTDA; 30.578.975/0001-62;AVENIDA WENCESLAU BRAZ;133;;CENTRO;29901-260;DIESEL;02/01/2025;5,89;;R$ / litro;IPIRANGA
SE;ES;LINHARES;CAMATTA & CIA LTDA; 30.578.975/0001-62;AVENIDA WENCESLAU BRAZ;133;;CENTRO;29901-260;DIESEL S10;02/01/2025;5,99;;R$ / litro;IPIRANGA
SE;ES;LINHARES;AUTO POSTO DADINHO LTDA; 27.303.411/0001-02;RODOVIA BR 101;S/N;KM 140;CANIVETE;29901-401;GASOLINA;02/01/2025;6,49;;R$ / litro;IPIRANGA
SE;ES;LINHARES;AUTO POSTO DADINHO LTDA; 27.303.411/0001-02;RODOVIA BR 101;S/N;KM 140;CANIVETE;29901-401;GASOLINA ADITIVADA;02/01/2025;6,59;;R$ / litro;IPIRANGA
SE;ES;LINHARES;AUTO POSTO DADINHO LTDA; 27.303.411/0001-02;RODOVIA BR 101;S/N;KM 140;CANIVETE;29901-401;DIESEL;02/01/2025;5,89;;R$ / litro;IPIRANGA
SE;ES;LINHARES;AUTO POSTO DADINHO LTDA; 27.303.411/0001-02;RODOVIA BR 101;S/N;KM 140;CANIVETE;29901-401;DIESEL S10;02/01/2025;5,99;;R$ / litro;IPIRANGA
SE;ES;LINHARES;AUTO POSTO DADINHO LTDA; 27.303.411/0001-02;RODOVIA BR 101;S/N;KM 140;CANIVETE;29901-401;ETANOL;02/01/2025;4,49;;R$ / litro;IPIRANGA
SE;ES;LINHARES;POSTO IRMAOS CAMATTA LTDA; 05.349.237/0001-04;RODOVIA BR 101, KM 143;S/N;;CANIVETE;29909-010;GASOLINA;02/01/2025;6,49;;R$ / litro;VIBRA
SE;ES;LINHARES;POSTO IRMAOS CAMATTA LTDA; 05.349.237/0001-04;RODOVIA BR 101, KM 143;S/N;;CANIVETE;29909-010;GASOLINA ADITIVADA;02/01/2025;6,49;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;COMERCIO DE DERIVADOS DE PETROLEO NOVA CAPITAL LTDA; 07.034.167/0001-12;AVENIDA SAO FRANCISCO DE ASSIS;1555;;JUNDIAI;75110-810;DIESEL;02/01/2025;5,89;;R$ / litro;RAIZEN
CO;GO;ANAPOLIS;AUTO POSTO CARRETEIRO LTDA; 03.879.004/0001-80;AVENIDA BRASIL NORTE;4801;;JARDIM DAS AMÉRICAS;75045-190;GASOLINA;02/01/2025;5,99;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;AUTO POSTO CARRETEIRO LTDA; 03.879.004/0001-80;AVENIDA BRASIL NORTE;4801;;JARDIM DAS AMÉRICAS;75045-190;GASOLINA ADITIVADA;02/01/2025;5,99;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;AUTO POSTO CARRETEIRO LTDA; 03.879.004/0001-80;AVENIDA BRASIL NORTE;4801;;JARDIM DAS AMÉRICAS;75045-190;DIESEL;02/01/2025;5,94;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;AUTO POSTO CARRETEIRO LTDA; 03.879.004/0001-80;AVENIDA BRASIL NORTE;4801;;JARDIM DAS AMÉRICAS;75045-190;ETANOL;02/01/2025;3,99;;R$ / litro;VIBRA
CO;GO;ANAPOLIS;POSTO SAO FRANCISCO LTDA; 25.080.920/0001-98;AVENIDA SAO FRANCISCO DE ASSIS;470;480;JUNDIAI;75110-810;GASOLINA;02/01/2025;5,99;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;POSTO SAO FRANCISCO LTDA; 25.080.920/0001-98;AVENIDA SAO FRANCISCO DE ASSIS;470;480;JUNDIAI;75110-810;GASOLINA ADITIVADA;02/01/2025;6,19;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;POSTO SAO FRANCISCO LTDA; 25.080.920/0001-98;AVENIDA SAO FRANCISCO DE ASSIS;470;480;JUNDIAI;75110-810;DIESEL S10;02/01/2025;6,09;;R$ / litro;IPIRANGA
CO;GO;ANAPOLIS;POSTO SAO FRANCISCO LTDA; 25.080.920/0001-98;AVENIDA SAO FRANCISCO DE ASSIS;470;480;JUNDIAI;75110-810;ETANOL;02/01/2025;3,89;;R$ / litro;IPIRANGA
N;TO;PARAISO DO TOCANTINS;MEDEIROS E CABRAL LTDA; 08.318.079/0001-05;AVENIDA TRANSBRASILIANA;1533;POSTO INTERLAGOS;SETOR INTERLAGOS;77600-000;GASOLINA;02/01/2025;6,44;;R$ / litro;VIBRA
N;TO;PARAISO DO TOCANTINS;MEDEIROS E CABRAL LTDA; 08.318.079/0001-05;AVENIDA TRANSBRASILIANA;1533;POSTO INTERLAGOS;SETOR INTERLAGOS;77600-000;GASOLINA ADITIVADA;02/01/2025;6,59;;R$ / litro;VIBRA
N;TO;PARAISO DO TOCANTINS;MEDEIROS E CABRAL LTDA; 08.318.079/0001-05;AVENIDA TRANSBRASILIANA;1533;POSTO INTERLAGOS;SETOR INTERLAGOS;77600-000;ETANOL;02/01/2025;4,99;;R$ / litro;VIBRA
N;TO;PARAISO DO TOCANTINS;POSTO DE COMBUSTIVEIS ECOPETRO LTDA; 05.850.518/0001-38;AVENIDA TRANSBRASILIANA;SN;QD 78 LTS 09 A 11;CENTRO;77600-000;GASOLINA;02/01/2025;6,25;;R$ / litro;VIBRA
N;TO;PARAISO DO TOCANTINS;POSTO DE COMBUSTIVEIS ECOPETRO LTDA; 05.850.518/0001-38;AVENIDA TRANSBRASILIANA;SN;QD 78 LTS 09 A 11;CENTRO;77600-000;GASOLINA ADITIVADA;02/01/2025;6,35;;R$ / litro;VIBRA
N;TO;PARAISO DO TOCANTINS;POSTO DE COMBUSTIVEIS ECOPETRO LTDA; 05.850.518/0001-38;AVENIDA TRANSBRASILIANA;SN;QD 78 LTS 09 A 11;CENTRO;77600-000;DIESEL;02/01/2025;5,91;;R$ / litro;VIBRA
N;TO;PARAISO DO TOCANTINS;POSTO DE COMBUSTIVEIS ECOPETRO LTDA; 05.850.518/0001-38;AVENIDA TRANSBRASILIANA;SN;QD 78 LTS 09 A 11;CENTRO;77600-000;DIESEL S10;02/01/2025;5,94;;R$ / litro;VIBRA
N;TO;PARAISO DO TOCANTINS;POSTO DE COMBUSTIVEIS ECOPETRO LTDA; 05.850.518/0001-38;AVENIDA TRANSBRASILIANA;SN;QD 78 LTS 09 A 11;CENTRO;77600-000;ETANOL;02/01/2025;4,69;;R$ / litro;VIBRA
